Id,ManagementAreaId,MeasurementTypeId,Measurement,Value,Rank,TriggerValue
3685,1894,3,SomaticCellCount,2067.0,8,High
3685,1894,4,Fat,3.3,7,Low
3685,1894,5,Protein,3.36,6,Low
3685,1894,6,Bacteria,26.0,5,Adequate
3685,1894,7,Urea,651.0,4,Danger Zone High
3685,1894,8,ES,8.43,3,Low
3685,1894,11,FreezingPoint,0.565,1,Adequate
3686,1894,2,EQ,7.12,9,Low
3686,1894,3,SomaticCellCount,2696.0,8,Danger Zone High
3686,1894,4,Fat,3.72,7,Low
3686,1894,5,Protein,3.4,6,Low
3686,1894,6,Bacteria,32.0,5,Adequate
3686,1894,7,Urea,699.0,4,Danger Zone High
3686,1894,8,ES,8.44,3,Low
3686,1894,11,FreezingPoint,0.566,1,Adequate
3687,1894,2,EQ,6.98,9,Low
3687,1894,3,SomaticCellCount,2123.0,8,Danger Zone High
3687,1894,4,Fat,3.66,7,Low
3687,1894,5,Protein,3.32,6,Low
3687,1894,6,Bacteria,34.0,5,Adequate
3687,1894,7,Urea,608.0,4,Danger Zone High
3687,1894,8,ES,8.42,3,Low
3687,1894,11,FreezingPoint,0.565,1,Adequate
3688,1906,2,EQ,7.11,9,Low
3688,1906,3,SomaticCellCount,858.0,10,Adequate
3688,1906,4,Fat,3.84,4,Low
3688,1906,5,Protein,3.27,5,Low
3688,1906,6,Bacteria,45.0,6,Adequate
3688,1906,7,Urea,559.0,7,Adequate
3689,1906,2,EQ,7.05,9,Low
3689,1906,3,SomaticCellCount,829.0,10,Adequate
3689,1906,4,Fat,3.76,4,Low
3689,1906,5,Protein,3.29,5,Low
3689,1906,6,Bacteria,21.0,6,Adequate
3689,1906,7,Urea,552.0,7,Adequate
3690,1906,2,EQ,7.3,9,Low
3690,1906,3,SomaticCellCount,1456.0,10,High
3690,1906,4,Fat,3.92,4,Low
3690,1906,5,Protein,3.38,5,Low
3690,1906,6,Bacteria,24.0,6,Adequate
3690,1906,7,Urea,584.0,7,Adequate
3691,1906,2,EQ,7.19,9,Low
3691,1906,3,SomaticCellCount,1022.0,10,Adequate
3691,1906,4,Fat,3.85,4,Low
3691,1906,5,Protein,3.34,5,Low
3691,1906,6,Bacteria,23.0,6,Adequate
3691,1906,7,Urea,558.0,7,Adequate
3692,1907,2,EQ,7.95,7,Low
3692,1907,3,SomaticCellCount,2369.0,9,High
3692,1907,4,Fat,4.3,5,Low
3692,1907,5,Protein,3.65,4,Low
3692,1907,6,Bacteria,22.0,10,Adequate
3692,1907,7,Urea,681.0,6,High
3693,1907,2,EQ,8.15,7,Low
3693,1907,3,SomaticCellCount,1689.0,9,Adequate
3693,1907,4,Fat,4.49,5,Low
3693,1907,5,Protein,3.66,4,Low
3693,1907,6,Bacteria,15.0,10,Adequate
3693,1907,7,Urea,701.0,6,High
3694,1908,2,EQ,8.12,6,Low
3694,1908,3,SomaticCellCount,1682.0,9,High
